OSM_ID,OSM_Type,SP,Nazwa,Adres,Latitude,Longitude,OSM_Version
2993583296,node,,Orlen,"współrzędne: 50.47387, 22.83448",50.473871,22.834484,
2995389427,node,,Orlen,"współrzędne: 53.83291, 22.32767",53.832905,22.327674,
3001373718,node,,Orlen,"współrzędne: 50.48569, 23.04572",50.485689,23.045718,
3023958508,node,,Orlen,Czernichów,49.992171,19.689479,
3027531711,node,,Orlen,34-470 Czarny Dunajec,49.440736,19.853944,
3030698420,node,,Orlen,"współrzędne: 52.36103, 21.24698",52.361033,21.246981,
3064113049,node,,Orlen,"współrzędne: 50.33817, 19.25447",50.338173,19.254475,
3073095463,node,,Orlen,"współrzędne: 49.69500, 18.83027",49.694998,18.830274,
3130241611,node,,Orlen,"współrzędne: 50.21004, 18.96616",50.210043,18.966165,
3130295164,node,,Orlen,"współrzędne: 50.13007, 18.99493",50.130071,18.994931,
3143989836,node,,Orlen,"współrzędne: 52.61381, 20.38672",52.613807,20.386722,
3154418125,node,,Orlen,"współrzędne: 50.17039, 18.87007",50.170388,18.870072,
3182697579,node,,Orlen,"współrzędne: 50.17644, 20.99538",50.176438,20.995384,
3211406035,node,,Orlen,"współrzędne: 50.00944, 22.67598",50.009439,22.675976,
3212226562,node,,Orlen,"współrzędne: 51.12339, 17.02958",51.123390,17.029582,
3246942726,node,,Orlen,"współrzędne: 50.71856, 19.15564",50.718556,19.155643,
3281907606,node,,Orlen,"współrzędne: 54.23646, 16.88992",54.236457,16.889919,
3294303975,node,,Orlen,"współrzędne: 53.27623, 16.48595",53.276226,16.485949,
3308633967,node,,Orlen,"ul. Kiełczowska 76, 51-354 Wrocław",51.145822,17.139326,
3362081547,node,,Orlen,"współrzędne: 50.50915, 20.54615",50.509146,20.546146,
3362082538,node,,Orlen,"współrzędne: 50.52860, 20.53513",50.528601,20.535133,
3437641066,node,,Orlen,"współrzędne: 50.23169, 19.14289",50.231693,19.142890,
3476402591,node,,Orlen,"współrzędne: 50.75509, 23.78438",50.755090,23.784378,
3568644794,node,,Orlen,"współrzędne: 50.30177, 18.93665",50.301774,18.936647,
3636545444,node,,Orlen,"współrzędne: 53.33073, 15.06477",53.330734,15.064766,
3638070098,node,,Orlen,"współrzędne: 51.56828, 15.04938",51.568277,15.049384,
3640290134,node,,Orlen,"współrzędne: 51.52750, 22.32613",51.527497,22.326132,
3649523549,node,,Orlen,"współrzędne: 50.80844, 21.41779",50.808436,21.417790,
3650353940,node,,Orlen,"współrzędne: 50.64947, 21.45797",50.649474,21.457966,
3665654028,node,,Orlen,"współrzędne: 52.96133, 14.44423",52.961333,14.444226,
3670946736,node,,Orlen,"współrzędne: 50.95088, 23.18583",50.950885,23.185828,
3703653672,node,,Orlen,"współrzędne: 51.92410, 17.63729",51.924104,17.637286,
3705695147,node,,Orlen,"współrzędne: 50.03045, 21.57041",50.030445,21.570413,
3723437990,node,,Orlen,"współrzędne: 52.45117, 20.00815",52.451174,20.008154,
3726436651,node,,Orlen,"współrzędne: 54.39657, 18.57876",54.396574,18.578763,
3731559236,node,,Orlen,"współrzędne: 52.15833, 15.84231",52.158333,15.842311,
3744448127,node,,Orlen,"współrzędne: 50.09992, 18.55878",50.099925,18.558775,
3913109146,node,,Orlen,"ul. Swojczycka 43, 51-501 Wrocław",51.113709,17.117188,
3929565546,node,,Orlen,"współrzędne: 53.92674, 16.24774",53.926738,16.247740,
4029010156,node,,ORLEN,"ul. Warszawska 47, 26-225 Gowarczów",51.286132,20.441605,
4043915255,node,,Orlen,"współrzędne: 49.85450, 20.64319",49.854495,20.643187,
4069249792,node,,Orlen,"współrzędne: 51.41352, 21.20477",51.413523,21.204769,
4180303232,node,,Orlen,"współrzędne: 52.47088, 17.28521",52.470882,17.285214,
4197175370,node,,Orlen,"ul. Dworcowa 1, 99-100 Łęczyca",52.054212,19.203898,
4200510889,node,,Orlen,"współrzędne: 51.39546, 20.50929",51.395464,20.509295,
4209543059,node,,Orlen,"współrzędne: 52.67881, 22.50192",52.678810,22.501915,
4225434000,node,,Orlen,"współrzędne: 51.57020, 21.88838",51.570197,21.888376,
4271267387,node,,Orlen,"współrzędne: 50.50213, 20.48318",50.502134,20.483182,
4303255406,node,,Orlen,"współrzędne: 50.02420, 22.71499",50.024196,22.714993,
4329136986,node,,Orlen,"współrzędne: 53.15800, 16.73858",53.157999,16.738582,
4336795589,node,,Orlen,"współrzędne: 53.91337, 19.92356",53.913373,19.923558,
4340742241,node,,Orlen,"współrzędne: 50.02323, 22.67484",50.023227,22.674844,
4419655209,node,,Orlen,"współrzędne: 52.88699, 21.38890",52.886994,21.388901,
4487666097,node,,Orlen,"współrzędne: 51.77299, 20.20294",51.772995,20.202939,
4676942843,node,,Orlen,"współrzędne: 51.40465, 21.11880",51.404649,21.118803,
4728060104,node,,Orlen,"współrzędne: 51.41710, 21.15285",51.417096,21.152849,
4809249422,node,,Stacja Paliw ORLEN,"współrzędne: 51.08431, 22.97461",51.084311,22.974615,
4945999110,node,,Orlen,"współrzędne: 52.90701, 21.56575",52.907012,21.565747,
5085315834,node,,Orlen,"współrzędne: 50.62304, 20.28362",50.623044,20.283621,
5101459726,node,,Orlen,"współrzędne: 50.52445, 20.19222",50.524449,20.192217,
5204391076,node,,Orlen,"współrzędne: 51.38155, 21.13002",51.381549,21.130019,
5204759698,node,,Orlen,"współrzędne: 51.07280, 20.27171",51.072804,20.271710,
5249441057,node,,Orlen,38-340 Biecz,49.735431,21.264378,
5261864257,node,,Orlen,"współrzędne: 50.09025, 18.54246",50.090252,18.542465,
5286564969,node,,Orlen,"współrzędne: 51.18550, 15.05084",51.185497,15.050842,
5297946721,node,,Orlen,"współrzędne: 50.31702, 19.24755",50.317021,19.247551,
5308272857,node,,Orlen,"współrzędne: 51.87341, 16.07962",51.873411,16.079621,
5381117314,node,,Orlen,"współrzędne: 53.98086, 14.79670",53.980857,14.796699,
5402567365,node,,Orlen,"współrzędne: 53.41119, 14.54272",53.411187,14.542716,
5425301007,node,,Orlen,"ul. Robotnicza 1, 39-100 Ropczyce",50.073759,21.585558,
5486689546,node,,Orlen,"współrzędne: 53.51909, 19.07040",53.519087,19.070396,
5552069750,node,,Orlen,"współrzędne: 49.27945, 19.90876",49.279453,19.908760,
5590890245,node,,Stacja benzynowa Orlen,"współrzędne: 49.98637, 22.54497",49.986374,22.544966,
5614244042,node,,Orlen,"współrzędne: 51.05181, 21.09553",51.051806,21.095530,
5720824970,node,,Orlen,"współrzędne: 53.75900, 14.78538",53.759000,14.785381,
5758978289,node,,Orlen,"współrzędne: 52.38194, 16.74477",52.381943,16.744765,
5838485591,node,,Orlen,"współrzędne: 52.19633, 22.04813",52.196327,22.048126,
6260605838,node,,Orlen,"ul. Lwowska 236, 33-300 Nowy Sącz",49.621277,20.743102,
6421909199,node,,Orlen,"współrzędne: 49.80106, 19.04025",49.801061,19.040249,
6488056627,node,,Orlen,"współrzędne: 51.77927, 22.76424",51.779265,22.764236,
6642036186,node,,Orlen,"współrzędne: 50.78389, 17.34710",50.783886,17.347101,
6787559295,node,,Orlen,"współrzędne: 53.62211, 15.61279",53.622106,15.612792,
6855514665,node,,Orlen,"współrzędne: 50.08806, 18.23004",50.088064,18.230043,
6924368097,node,,Orlen,"współrzędne: 49.73141, 19.52341",49.731405,19.523411,
6975639689,node,,Orlen,"współrzędne: 54.37946, 18.31342",54.379458,18.313418,
7402708783,node,,Orlen,"współrzędne: 49.81031, 20.42013",49.810310,20.420127,
7959261468,node,,Orlen,"współrzędne: 51.21068, 15.23795",51.210675,15.237954,
8117032523,node,,Orlen,"współrzędne: 52.75800, 15.23724",52.758000,15.237244,
8541973929,node,,Orlen,"współrzędne: 50.06154, 22.47386",50.061536,22.473856,
8947888021,node,,Orlen,"współrzędne: 49.76788, 20.45940",49.767882,20.459401,
9010869518,node,,Orlen,"współrzędne: 51.11072, 16.88801",51.110717,16.888011,
9127775257,node,,Orlen,"współrzędne: 53.59087, 18.34961",53.590866,18.349609,
9205686884,node,,Orlen,"współrzędne: 50.91621, 16.10979",50.916212,16.109787,
9212727767,node,,Orlen,"współrzędne: 50.29479, 21.42469",50.294794,21.424691,
9279816386,node,,Orlen,"ul. Forteczna 4A, 87-100 Toruń",53.040878,18.611355,
9288913478,node,,Orlen,"współrzędne: 54.41403, 18.59991",54.414030,18.599905,
9422129919,node,,Orlen,"współrzędne: 52.22724, 20.98945",52.227238,20.989453,
9441057474,node,,Orlen,"ul. Adama Mickiewicza 1, Alwernia",50.060118,19.554266,
9682041863,node,,Orlen,32-100,50.201617,20.303190,
9690524664,node,,Orlen,"ul. 11 Listopada 87b, 21-200 Parczew",51.644515,22.915091,
9694325057,node,,Orlen,"współrzędne: 52.08130, 15.62792",52.081297,15.627925,
9809227610,node,,Orlen,"współrzędne: 49.75854, 21.51702",49.758535,21.517022,
9848017462,node,,Orlen,"współrzędne: 53.24201, 14.48829",53.242012,14.488287,
9855781473,node,,Orlen,"współrzędne: 50.26058, 18.98649",50.260583,18.986491,
9883137308,node,,Orlen,"współrzędne: 50.38328, 22.90061",50.383282,22.900605,
10033888563,node,,Orlen,"współrzędne: 51.52362, 21.09975",51.523617,21.099750,
10199854788,node,,Orlen,"współrzędne: 49.67419, 20.07474",49.674186,20.074742,
10246676837,node,,Orlen,"współrzędne: 50.03013, 20.63864",50.030125,20.638640,
10587514262,node,,Orlen,"współrzędne: 50.60644, 20.83539",50.606444,20.835386,
10681758997,node,,Orlen,"ul. 18 Stycznia 1, 87-300 Brodnica",53.250340,19.400254,
10696840237,node,,Orlen,"współrzędne: 52.20983, 21.17210",52.209826,21.172105,
10696844669,node,,Orlen,"współrzędne: 52.63303, 20.36586",52.633030,20.365855,
10755491124,node,,Orlen,"współrzędne: 54.38965, 19.83452",54.389651,19.834522,
10781766497,node,,Orlen,"współrzędne: 52.47444, 16.74462",52.474435,16.744620,
10830669732,node,,Orlen,"współrzędne: 50.34126, 22.13468",50.341263,22.134678,
10949789545,node,,Orlen,"współrzędne: 53.14390, 16.73784",53.143904,16.737842,
11030477781,node,,Orlen,"współrzędne: 50.05182, 19.95425",50.051818,19.954253,
11059358545,node,,Orlen,"ul. Adama Mickiewicza 26, 27-400 Ostrowiec Świętokrzyski",50.941499,21.379019,
11187777315,node,,Orlen,"współrzędne: 49.69154, 21.73257",49.691544,21.732574,
11298557886,node,,Orlen,"współrzędne: 51.10870, 15.59184",51.108704,15.591840,
11301075477,node,,Orlen,"ul. Stefana Żeromskiego 1A, 26-067 Strawczyn",50.942081,20.429192,
11664892453,node,,Orlen,"współrzędne: 50.57044, 21.69506",50.570442,21.695062,
11665223838,node,,Orlen,"współrzędne: 50.60228, 19.19664",50.602278,19.196642,
11758355621,node,,Orlen,"współrzędne: 52.17553, 20.77209",52.175529,20.772090,
11769019662,node,,Orlen,"współrzędne: 53.78213, 20.53601",53.782132,20.536012,
11800234817,node,,Orlen,"współrzędne: 51.08616, 17.16521",51.086159,17.165210,
12009548801,node,,Orlen,"współrzędne: 50.28117, 20.47930",50.281171,20.479302,
12075032617,node,,Orlen,"współrzędne: 53.00228, 14.95829",53.002282,14.958291,
12091809757,node,,Orlen,"współrzędne: 50.35642, 20.04242",50.356415,20.042418,
12305138286,node,,Orlen,"współrzędne: 51.06615, 17.19045",51.066147,17.190449,
12319158888,node,,Orlen,"współrzędne: 53.40046, 18.40272",53.400463,18.402720,
12393245241,node,,Orlen,"współrzędne: 53.01937, 18.64238",53.019371,18.642377,
12393364876,node,,Orlen,"współrzędne: 51.28017, 18.41386",51.280166,18.413856,
12487131043,node,,Orlen,"współrzędne: 52.85760, 15.69812",52.857596,15.698123,
12787620351,node,,Orlen,"współrzędne: 53.35058, 14.84839",53.350578,14.848386,
13052870035,node,,Orlen,"współrzędne: 50.32361, 18.14167",50.323607,18.141670,
13057423299,node,,Orlen,"współrzędne: 52.02383, 23.14390",52.023834,23.143897,
13081671354,node,,Orlen,"współrzędne: 50.06178, 21.94233",50.061782,21.942330,
13109325324,node,,Orlen,"ul. Czerniewiczki 30, 87-820 Kowal",52.523901,19.138270,
13140692601,node,,Orlen,"współrzędne: 52.15185, 16.77652",52.151848,16.776519,
13205561782,node,,Orlen,"współrzędne: 50.02153, 22.02920",50.021527,22.029199,
13251931699,node,,Orlen,"współrzędne: 54.18685, 19.38742",54.186853,19.387417,
13688622610,node,,ORLEN,"współrzędne: 49.82215, 18.66885",49.822154,18.668853,
13701844268,node,,Orlen,"współrzędne: 50.57556, 22.10899",50.575560,22.108994,
13836759441,node,,Orlen,"współrzędne: 52.25047, 21.06605",52.250471,21.066050,
13899810101,node,,Orlen,"współrzędne: 52.02717, 21.11766",52.027166,21.117657,
